Lead_ID,Company_Name,Region,Product_Category,Units_Ordered,Unit_Price,Lead_Source,Lead_Date,Follow_Up_Date,Sales_Stage,Salesperson_ID,Customer_Type,Is_Converted,Conversion_Time_Days,Total_Revenue,Days_to_follow_up,Lead_Month,Business_Type,Years_In_Operation,Region_India,Employees_Count,Annual_Vehicle_Fleet,Uses_Digital_Inventory,Preferred_Contact_Channel,Decision_Maker_Level,Current_Supplier_Type,Monthly_Spend_Parts_INR,Top_Product_Category,Average_Order_Frequency,Delivery_Speed_Importance,Quality_Certification_Priority,Key_Pain_Point,Open_To_Private_Label,Sustainability_Interest,Payment_Terms_Preference,Willing_To_Trial_NewVendor,Trial_Quantity_Units,Max_Discount_Required_Percent,Expected_Monthly_Spend_NewVendor_INR,Lead_Source_Survey,CRM_Engagement_Score
6db99102-a48b-4dbe-957d-94a106f028ff,Mora-White,East,Brakes,38.0,521.68,Cold Call,2024-04-30,2024-05-20,Inquiry,1010,Workshop,0,,19823.839999999997,20,04-2024,Parts Reseller,8,Central,51-200,0,Yes,WhatsApp,Technician,Direct Import,91000.0,Other,Monthly,4,5,Slow Delivery,Yes,2,Net-30,Undecided,10,24,74000.0,Referral,3
2e85cb21-7631-4e9d-9de9-f86322bd3388,Tran Ltd,South,Cooling,70.0,1083.3,Website,2024-06-20,2024-07-20,Closed Lost,1015,Reseller,1,10.0,75831.0,30,06-2024,Workshop,16,Central,51-200,0,Yes,WhatsApp,Manager,Local Distributor,50000.0,Engine,Bi-weekly,5,2,Slow Delivery,Maybe,2,Net-30,Yes,12,21,60000.0,Cold Call,6
53cd6268-610c-4373-8299-9aa40cdf742b,"Rios, Walker and Wright",West,Steering,44.0,1234.33,Trade Fair,2024-01-31,2024-02-04,Negotiation,1016,Workshop,1,12.0,54310.52,4,01-2024,Workshop,9,South,11-50,0,Yes,Email,Owner,Local Distributor,42000.0,Suspension,Monthly,3,1,Stock-outs,No,5,Pre-paid,Yes,43,24,45000.0,Company Website,6
56666f9f-53ac-4ab9-b467-2cd9362f5e5c,"Flores, Mckenzie and Duncan",West,Engine,32.0,313.34,Website,2024-04-02,2024-04-11,Closed Won,1009,Workshop,1,3.0,10026.88,9,04-2024,Fleet Owner,21,West,11-50,168,No,In-app Portal,Manager,Local Distributor,107000.0,Filters,Bi-weekly,5,4,Warranty Issues,Yes,5,Net-15,Yes,19,25,134000.0,Company Website,8
473bd358-610e-4a64-a130-1617c2dff335,Shaw Inc,East,Filters,51.0,587.86,Cold Call,2024-04-09,2024-04-13,Quoted,1010,Workshop,0,,29980.86,4,04-2024,Fleet Owner,24,North,<10,121,No,Email,Manager,Online Marketplace,84000.0,Body,Bi-weekly,5,5,Stock-outs,Yes,1,Cash-on-Delivery,No,0,5,79000.0,Company Website,8
6bebac31-d4f8-4d72-b382-1cfdc083b73a,Walker PLC,South,Filters,43.0,1357.81,Cold Call,2024-03-18,2024-04-13,Quoted,1004,Fleet Owner,0,,58385.829999999994,26,03-2024,Workshop,20,North-East,11-50,0,Yes,Phone,Technician,Local Distributor,40000.0,Engine,Monthly,4,2,Price Volatility,Maybe,4,Pre-paid,Undecided,13,22,35000.0,Cold Call,1
78660765-14f7-4e8d-95bc-b8d04094dded,Finley Inc,West,Brakes,74.0,782.47,Cold Call,2024-03-09,2024-03-17,Quoted,1003,Reseller,1,13.0,57902.78,8,03-2024,Workshop,1,Central,51-200,0,Yes,WhatsApp,Owner,OEM,33000.0,Suspension,Bi-weekly,3,4,Price Volatility,Yes,1,Net-15,Yes,38,16,39000.0,Cold Call,4
0d557b61-8a17-4dfe-bfc0-0dc804f64d86,Cline-Ayala,East,Cooling,77.0,1478.04,Website,2024-01-01,2024-01-08,Inquiry,1016,Reseller,1,12.0,113809.08,7,01-2024,Parts Reseller,30,Central,<10,0,Yes,Email,Manager,OEM,86000.0,Filters,Weekly,5,3,Slow Delivery,Maybe,2,Pre-paid,Yes,23,22,101000.0,Cold Call,10
39669fa7-5997-4043-b3b1-025bfff9f585,Murphy-Tran,North,Steering,24.0,1143.66,Trade Fair,2024-03-21,2024-04-03,Inquiry,1004,Reseller,1,12.0,27447.840000000004,13,03-2024,Workshop,1,South,>200,0,Yes,WhatsApp,Procurement Officer,Direct Import,33000.0,Other,Ad-hoc,4,1,Stock-outs,No,3,Financing,Yes,40,16,39000.0,Trade Fair,4
f510ab53-c7fe-439f-9190-f938a66fd7f7,Wood LLC,West,Transmission,5.0,620.13,Referral,2024-06-10,2024-06-12,Closed Won,1006,Fleet Owner,0,,3100.65,2,06-2024,Fleet Owner,30,North,<10,343,Yes,In-app Portal,Owner,Online Marketplace,123000.0,Brakes,Monthly,5,4,Quality Variance,No,2,Net-30,Yes,46,3,150000.0,Trade Fair,3
07f194f9-c115-4d6d-8a4e-5b70a6d964a3,"Mueller, Stevenson and Sanchez",South,Brakes,76.0,906.42,Cold Call,2024-03-02,2024-03-07,Closed Won,1001,Reseller,1,10.0,68887.92,5,03-2024,Workshop,1,North,51-200,0,Yes,Email,Technician,Direct Import,37000.0,Brakes,Weekly,5,5,Slow Delivery,No,3,Cash-on-Delivery,Yes,41,14,49000.0,Trade Fair,7
d6d7b3b8-3309-4d35-bf4d-f561f319c125,Vargas-Snyder,South,Steering,91.0,1008.47,Cold Call,2024-03-25,2024-04-09,Negotiation,1014,Fleet Owner,1,5.0,91770.77,15,03-2024,Workshop,16,North,11-50,0,No,Phone,Technician,Local Distributor,40000.0,Electrical,Bi-weekly,1,5,Warranty Issues,Maybe,3,Cash-on-Delivery,Undecided,5,19,44000.0,Cold Call,2
3d114802-2702-478b-9f0f-da8d05379ff6,Oconnor PLC,South,Transmission,67.0,163.76,Website,2024-01-16,2024-02-11,Negotiation,1012,Fleet Owner,0,,10971.92,26,01-2024,OEM Dealer,4,North,>200,0,Yes,Email,Manager,Online Marketplace,143000.0,Brakes,Bi-weekly,4,1,Quality Variance,Yes,3,Net-15,Yes,47,3,165000.0,Trade Fair,2
1d48a071-ab61-47b1-b93b-4c3220500494,Hernandez Group,North,Steering,71.0,839.52,Cold Call,2024-06-05,2024-06-30,Closed Lost,1016,Reseller,0,,59605.92,25,06-2024,Workshop,3,North,>200,0,Yes,Phone,Procurement Officer,Online Marketplace,40000.0,Other,Ad-hoc,4,3,Warranty Issues,Yes,5,Pre-paid,Yes,32,13,51000.0,LinkedIn,8
770c7798-37cc-463b-b2a0-345990604f62,Hall LLC,West,Transmission,8.0,1078.52,Referral,2024-03-28,2024-04-12,Inquiry,1003,Workshop,0,,8628.16,15,03-2024,Workshop,21,North-East,51-200,0,Yes,WhatsApp,Technician,Local Distributor,37000.0,Electrical,Ad-hoc,5,4,Stock-outs,No,1,Net-15,Yes,12,17,52000.0,Referral,2
5e6fea07-c453-4f1d-8199-2fdfb31022f0,"Franco, Wiley and Tapia",West,Suspension,62.0,292.62,Referral,2024-05-15,2024-05-29,Quoted,1000,Workshop,0,,18142.44,14,05-2024,Workshop,22,North,51-200,0,No,WhatsApp,Procurement Officer,OEM,40000.0,Brakes,Monthly,2,1,Warranty Issues,Yes,4,Pre-paid,Yes,31,12,50000.0,Trade Fair,9
f6b751f7-9b74-4245-9b1b-c8952af43ab7,Blake Group,North,Steering,29.0,1181.92,Trade Fair,2024-06-24,2024-07-03,Quoted,1009,Reseller,1,10.0,34275.68,9,06-2024,Workshop,4,North,51-200,0,Yes,In-app Portal,Owner,Direct Import,49000.0,Suspension,Bi-weekly,5,5,Stock-outs,No,2,Net-15,Yes,28,20,58000.0,LinkedIn,3
c71d5e60-1d52-46ab-b7e6-427cbf780e3f,"Acosta, Garcia and Moreno",West,Filters,51.0,896.47,Cold Call,2024-04-16,2024-04-30,Closed Won,1001,Reseller,1,8.0,45719.97,14,04-2024,Workshop,30,Central,51-200,0,No,In-app Portal,Owner,OEM,33000.0,Other,Weekly,3,1,Price Volatility,No,1,Net-15,No,0,3,31000.0,Referral,2
4fa03f26-f6f7-40cc-a9ec-8e49d1bdb8c0,Barnes Inc,North,Electrical,42.0,1430.72,Trade Fair,2024-04-01,2024-04-08,Closed Lost,1019,Fleet Owner,0,,60090.24,7,04-2024,Workshop,10,West,<10,0,Yes,WhatsApp,Manager,Local Distributor,39000.0,Electrical,Weekly,2,2,Slow Delivery,Yes,3,Cash-on-Delivery,No,0,8,36000.0,Referral,8
edcb8cb6-0692-4c63-9424-aed51bac5c15,Dawson Inc,North,Cooling,19.0,111.51,Trade Fair,2024-05-03,2024-05-12,Quoted,1002,Reseller,0,,2118.69,9,05-2024,Workshop,10,East,11-50,0,Yes,Email,Owner,Local Distributor,40000.0,Other,Weekly,1,5,Slow Delivery,No,2,Net-15,Undecided,9,24,42000.0,Company Website,2
e87466d7-ad66-41bd-9367-6a024fdc6e1b,Morse PLC,North,Transmission,67.0,778.82,Referral,2024-06-17,2024-06-30,Closed Lost,1010,Fleet Owner,0,,52180.94,13,06-2024,Workshop,9,West,<10,0,Yes,Email,Manager,Local Distributor,49000.0,Brakes,Ad-hoc,2,3,Warranty Issues,Yes,1,Pre-paid,Yes,39,13,69000.0,LinkedIn,4
f1043785-658b-4523-a014-1de9f54ad0a2,Haynes-Watson,South,Suspension,25.0,922.25,Website,2024-02-22,2024-03-17,Closed Lost,1014,Reseller,0,,23056.25,24,02-2024,Parts Reseller,14,Central,11-50,0,Yes,Email,Procurement Officer,OEM,68000.0,Filters,Weekly,5,4,Warranty Issues,Maybe,3,Financing,No,0,4,57000.0,Company Website,4
9793b9b4-1374-4146-b2c5-bd89b70b3420,"Miller, Davis and Anderson",West,Steering,61.0,480.01,Website,2024-03-27,2024-04-13,Quoted,1001,Workshop,1,3.0,29280.61,17,03-2024,Parts Reseller,6,West,51-200,0,No,Email,Procurement Officer,Online Marketplace,102000.0,Other,Monthly,4,3,Price Volatility,Yes,5,Pre-paid,Undecided,13,3,119000.0,Company Website,6
3e2b6091-a092-452a-94a0-57a7b0cc1b3b,Jones-Bradley,North,Filters,57.0,1085.92,Trade Fair,2024-06-20,2024-06-29,Quoted,1003,Workshop,1,9.0,61897.44,9,06-2024,Workshop,13,West,<10,0,Yes,In-app Portal,Owner,OEM,38000.0,Suspension,Ad-hoc,4,4,Slow Delivery,No,3,Net-15,Undecided,8,15,39000.0,Referral,5
4d3485c5-c5c1-4eb4-b27b-3d901a16342c,Bates-Anderson,West,Electrical,50.0,1150.56,Referral,2024-03-04,2024-03-19,Negotiation,1016,Reseller,0,,57528.0,15,03-2024,Workshop,7,East,<10,0,No,In-app Portal,Owner,Online Marketplace,38000.0,Body,Bi-weekly,5,1,Slow Delivery,Maybe,4,Net-15,Undecided,9,24,34000.0,LinkedIn,2
ce3714af-99b4-4350-af2b-99b4d9acd158,Green-Edwards,South,Transmission,18.0,198.65,Cold Call,2024-03-24,2024-04-20,Closed Lost,1009,Fleet Owner,0,,3575.7000000000003,27,03-2024,Parts Reseller,2,South,>200,0,Yes,In-app Portal,Owner,OEM,67000.0,Electrical,Monthly,2,4,Slow Delivery,Yes,1,Pre-paid,Yes,20,1,76000.0,Trade Fair,3
90e0f4a0-fbdd-4933-8bd5-8bf61efd76e9,Haynes-Moss,North,Steering,80.0,795.09,Website,2024-05-07,2024-05-31,Inquiry,1000,Workshop,0,,63607.200000000004,24,05-2024,Fleet Owner,12,South,11-50,347,No,Phone,Manager,Local Distributor,60000.0,Suspension,Ad-hoc,4,1,Price Volatility,Yes,1,Financing,Undecided,20,2,60000.0,Company Website,2
8861fe18-58e2-4888-8a83-81bec85aca46,Chavez-Hall,East,Steering,21.0,787.89,Trade Fair,2024-05-27,2024-06-19,Closed Won,1018,Fleet Owner,0,,16545.69,23,05-2024,Fleet Owner,21,West,<10,21,No,WhatsApp,Technician,Online Marketplace,67000.0,Body,Bi-weekly,2,1,Price Volatility,Yes,2,Net-15,Undecided,9,9,74000.0,Cold Call,1
11a72609-5edd-4bbf-a959-76636daa2e68,Taylor PLC,South,Transmission,43.0,585.46,Website,2024-05-09,2024-06-03,Quoted,1009,Reseller,0,,25174.780000000002,25,05-2024,Workshop,23,North,51-200,0,Yes,WhatsApp,Manager,OEM,35000.0,Filters,Bi-weekly,5,3,Slow Delivery,No,4,Cash-on-Delivery,Undecided,19,5,37000.0,Cold Call,7
033d2bce-575a-4d2c-a5c5-650c8186a576,Moore and Sons,East,Brakes,13.0,1402.74,Website,2024-03-28,2024-04-16,Closed Won,1020,Reseller,1,5.0,18235.62,19,03-2024,Workshop,11,East,51-200,0,Yes,Email,Manager,OEM,51000.0,Brakes,Weekly,3,3,Warranty Issues,Yes,5,Pre-paid,No,0,3,41000.0,Cold Call,5
7d7ddbed-d284-476c-ab88-f83dd97dc9cd,Owens-Russell,West,Brakes,81.0,1249.88,Cold Call,2024-06-29,2024-07-28,Negotiation,1006,Workshop,1,14.0,101240.28000000001,29,06-2024,Workshop,10,South,>200,0,No,Email,Procurement Officer,Online Marketplace,40000.0,Brakes,Bi-weekly,5,1,Price Volatility,Yes,1,Net-30,Undecided,19,7,48000.0,Company Website,2
5cb85aed-f5f6-4c97-aefb-63b11b049863,"Howard, Townsend and Hayes",West,Filters,83.0,1060.95,Referral,2024-05-01,2024-05-19,Negotiation,1010,Reseller,1,4.0,88058.85,18,05-2024,Workshop,24,North,>200,0,Yes,Email,Owner,OEM,35000.0,Electrical,Ad-hoc,4,4,Price Volatility,Maybe,3,Pre-paid,Yes,38,16,45000.0,Company Website,4
75b17a55-d426-4982-a43e-4288a2b5b498,Baker-Wilson,South,Electrical,86.0,1085.77,Cold Call,2024-04-26,2024-05-20,Closed Lost,1006,Workshop,1,7.0,93376.22,24,04-2024,Parts Reseller,21,South,>200,0,No,WhatsApp,Owner,OEM,91000.0,Engine,Monthly,4,2,Quality Variance,Yes,2,Net-15,No,0,21,95000.0,Trade Fair,7
2d174fc9-6f7c-45ea-a72a-6d8eb5122df8,Aguirre LLC,West,Transmission,10.0,719.49,Referral,2024-01-01,2024-01-10,Closed Lost,1006,Fleet Owner,1,4.0,7194.9,9,01-2024,Workshop,25,Central,51-200,0,Yes,WhatsApp,Owner,Local Distributor,56000.0,Electrical,Weekly,5,5,Stock-outs,Yes,4,Net-30,No,0,7,52000.0,Company Website,3
a6846099-f729-4951-8591-31d2bbda0242,"Terry, Williams and Huff",East,Filters,95.0,1385.44,Website,2024-04-14,2024-04-22,Closed Lost,1009,Workshop,1,5.0,131616.80000000002,8,04-2024,Workshop,28,South,11-50,0,Yes,WhatsApp,Procurement Officer,Direct Import,53000.0,Engine,Monthly,4,1,Warranty Issues,No,2,Financing,No,0,18,48000.0,LinkedIn,5
eb6c1016-cee6-44d0-9dac-6e8345241ea6,Hernandez-Dawson,North,Filters,27.0,1057.16,Trade Fair,2024-04-07,2024-04-08,Inquiry,1008,Workshop,1,10.0,28543.320000000003,1,04-2024,Workshop,25,East,>200,0,Yes,In-app Portal,Manager,Local Distributor,31000.0,Body,Monthly,2,2,Warranty Issues,Yes,3,Net-15,Undecided,15,21,35000.0,Referral,8
7701f7bb-7bc6-4e1f-864e-e6e389c5b31a,Foster-Williams,North,Engine,63.0,1107.02,Cold Call,2024-02-21,2024-03-17,Closed Won,1017,Fleet Owner,1,8.0,69742.26,25,02-2024,Parts Reseller,29,Central,11-50,0,No,WhatsApp,Procurement Officer,Local Distributor,61000.0,Suspension,Weekly,3,2,Quality Variance,Yes,5,Cash-on-Delivery,Yes,28,0,66000.0,Company Website,7
97ac6aa8-bb24-48a3-9363-57b66f81cf4f,Green-Ewing,North,Steering,95.0,1299.45,Referral,2024-02-09,2024-03-07,Inquiry,1010,Workshop,1,6.0,123447.75,27,02-2024,Workshop,13,North,11-50,0,No,Phone,Procurement Officer,Direct Import,58000.0,Body,Ad-hoc,3,3,Warranty Issues,Maybe,3,Pre-paid,Yes,37,22,68000.0,Trade Fair,8
3ed8c56c-da09-4fa0-9282-8d8044b591f7,Crane Group,South,Cooling,50.0,447.4,Website,2024-03-01,2024-03-10,Negotiation,1014,Workshop,1,10.0,22370.0,9,03-2024,Fleet Owner,12,East,>200,249,Yes,In-app Portal,Manager,Local Distributor,95000.0,Filters,Weekly,1,3,Stock-outs,No,4,Net-15,Yes,27,4,107000.0,LinkedIn,4
4767d76c-162f-4a24-af43-613cd4aac9a3,"Adkins, Wright and Murray",West,Steering,42.0,1220.25,Referral,2024-01-02,2024-01-22,Negotiation,1003,Reseller,1,8.0,51250.5,20,01-2024,Workshop,10,South,>200,0,No,Phone,Technician,Local Distributor,37000.0,Filters,Bi-weekly,3,1,Warranty Issues,Yes,4,Cash-on-Delivery,No,0,17,28000.0,Trade Fair,5
c01f36bf-3e6d-458b-b367-c28de1b294de,Martinez Inc,East,Brakes,18.0,333.1,Referral,2024-05-01,2024-05-07,Negotiation,1008,Fleet Owner,0,,5995.8,6,05-2024,OEM Dealer,8,North,11-50,0,No,Email,Technician,Local Distributor,142000.0,Body,Bi-weekly,3,3,Quality Variance,No,3,Net-30,No,0,19,129000.0,LinkedIn,9
ab0e664e-9c3e-42d5-91e1-aa9676f72255,Anderson Group,West,Electrical,76.0,550.75,Referral,2024-05-10,2024-05-25,Negotiation,1004,Workshop,1,5.0,41857.0,15,05-2024,Workshop,23,East,51-200,0,Yes,In-app Portal,Owner,Local Distributor,50000.0,Suspension,Monthly,2,5,Quality Variance,Yes,2,Net-30,Undecided,7,21,50000.0,LinkedIn,9
7e8adee7-0758-4201-961e-16d16105716b,Parks-Pace,West,Steering,66.0,536.64,Website,2024-02-17,2024-03-12,Closed Lost,1005,Fleet Owner,1,12.0,35418.24,24,02-2024,Fleet Owner,22,Central,>200,264,Yes,WhatsApp,Technician,Local Distributor,77000.0,Body,Ad-hoc,1,1,Price Volatility,Yes,5,Cash-on-Delivery,Undecided,8,10,79000.0,Cold Call,1
7cd0129d-2e8d-4e87-9334-20e6d9d80b8d,Aguilar LLC,West,Transmission,39.0,1468.86,Trade Fair,2024-02-21,2024-02-22,Inquiry,1008,Fleet Owner,1,8.0,57285.53999999999,1,02-2024,OEM Dealer,25,South,>200,0,No,WhatsApp,Owner,Local Distributor,127000.0,Filters,Weekly,3,2,Price Volatility,No,2,Pre-paid,No,0,17,118000.0,Trade Fair,9
4223623b-cc3e-4dde-9ad5-cf06364d7c87,Johnson Inc,North,Filters,23.0,1291.98,Trade Fair,2024-01-03,2024-02-01,Closed Won,1003,Workshop,0,,29715.54,29,01-2024,OEM Dealer,6,West,<10,0,Yes,WhatsApp,Owner,OEM,148000.0,Suspension,Bi-weekly,3,3,Price Volatility,Yes,5,Cash-on-Delivery,Yes,25,0,192000.0,Company Website,9
989d9d4a-e15c-4666-8797-b2c957207246,Orr Group,East,Transmission,34.0,769.58,Trade Fair,2024-04-18,2024-05-12,Quoted,1000,Reseller,1,7.0,26165.72,24,04-2024,Fleet Owner,15,South,51-200,164,Yes,Phone,Procurement Officer,Local Distributor,64000.0,Other,Bi-weekly,1,4,Quality Variance,Yes,5,Financing,No,0,11,53000.0,Cold Call,10
8e485223-46b9-4991-a14e-b70db380c73a,Davis LLC,East,Engine,82.0,1104.23,Referral,2024-04-07,2024-05-05,Inquiry,1019,Fleet Owner,1,7.0,90546.86,28,04-2024,Fleet Owner,7,West,<10,198,No,Phone,Owner,OEM,90000.0,Suspension,Ad-hoc,4,1,Price Volatility,Maybe,3,Cash-on-Delivery,Undecided,19,25,91000.0,LinkedIn,3
30e912f2-f2b4-4abf-8441-aefd0299436a,Williams Group,West,Electrical,88.0,766.905,Website,2024-06-01,2024-06-22,Inquiry,1017,Workshop,1,15.0,67487.64,21,06-2024,Parts Reseller,27,West,>200,0,Yes,Phone,Manager,Local Distributor,50000.0,Other,Ad-hoc,1,2,Price Volatility,Yes,5,Net-15,No,0,4,42000.0,LinkedIn,6
680bac63-b856-4035-bdc9-829015eabb27,Jackson PLC,North,Filters,29.0,1423.28,Referral,2024-03-25,2024-04-06,Closed Lost,1016,Fleet Owner,1,6.0,41275.12,12,03-2024,Fleet Owner,9,West,<10,320,No,WhatsApp,Owner,OEM,68000.0,Brakes,Bi-weekly,1,2,Slow Delivery,Yes,4,Net-15,Undecided,5,3,65000.0,Referral,1
3d85de89-c217-4429-8e20-07247d137018,Underwood-Foster,North,Transmission,44.0,769.58,Trade Fair,2024-04-28,2024-05-07,Closed Lost,1003,Reseller,1,11.0,33861.520000000004,9,04-2024,Workshop,5,West,>200,0,No,Email,Manager,Local Distributor,34000.0,Body,Monthly,3,4,Warranty Issues,Yes,4,Financing,Undecided,13,18,34000.0,Cold Call,2
b63b4dc3-a559-4463-b9e1-3ceab0cbc61f,Reyes Group,East,Brakes,92.0,601.75,Trade Fair,2024-05-11,2024-05-15,Closed Lost,1006,Reseller,1,5.0,55361.0,4,05-2024,Parts Reseller,18,North,<10,0,No,Phone,Technician,Online Marketplace,78000.0,Other,Ad-hoc,2,1,Price Volatility,No,1,Cash-on-Delivery,Yes,18,13,88000.0,Company Website,6
046a0df5-cafd-4613-b2bb-912d7da67785,Gomez and Sons,North,Cooling,18.0,286.4,Website,2024-04-22,2024-05-19,Closed Lost,1017,Reseller,0,,5155.2,27,04-2024,Parts Reseller,27,East,11-50,0,Yes,In-app Portal,Technician,Local Distributor,64000.0,Filters,Ad-hoc,5,4,Quality Variance,No,1,Financing,No,0,11,61000.0,Cold Call,3
6786d506-38ba-4abc-8b53-05e517d2582e,Ramirez-Stephenson,North,Engine,30.0,1190.0,Referral,2024-01-06,2024-01-26,Quoted,1011,Workshop,0,,35700.0,20,01-2024,Fleet Owner,28,East,<10,164,Yes,Email,Owner,OEM,75000.0,Brakes,Monthly,1,3,Warranty Issues,Maybe,1,Financing,No,0,6,70000.0,Referral,3
a9f948b2-4e63-44bb-be49-3f43b118f68d,Mendez PLC,North,Electrical,91.0,1114.94,Cold Call,2024-01-08,2024-01-11,Quoted,1017,Workshop,0,,101459.54000000001,3,01-2024,Parts Reseller,3,East,>200,0,Yes,Phone,Procurement Officer,OEM,71000.0,Electrical,Monthly,2,2,Quality Variance,Yes,1,Net-30,Yes,43,4,73000.0,LinkedIn,3
8db06746-7927-4973-9e78-1fd794e0d3ba,Holland Group,South,Engine,26.0,607.31,Cold Call,2024-05-15,2024-05-21,Closed Won,1010,Reseller,1,14.0,15790.059999999998,6,05-2024,Workshop,10,North,11-50,0,Yes,In-app Portal,Manager,Online Marketplace,29000.0,Other,Ad-hoc,4,5,Price Volatility,No,5,Pre-paid,Yes,12,19,38000.0,Cold Call,5
ff233d5f-6ced-415d-9800-7c0287ea7ff5,Andrade-Mendoza,West,Brakes,52.0,86.53,Trade Fair,2024-02-03,2024-02-10,Negotiation,1008,Workshop,1,9.0,4499.56,7,02-2024,Parts Reseller,5,South,51-200,0,No,Phone,Manager,OEM,78000.0,Suspension,Weekly,2,5,Price Volatility,No,1,Net-15,Yes,19,9,98000.0,Trade Fair,2
5a104129-54ae-4d1b-8ce6-424dbef59fe6,Ramirez and Sons,East,Electrical,87.0,1266.55,Website,2024-03-22,2024-04-07,Negotiation,1004,Reseller,0,,110189.84999999999,16,03-2024,Workshop,10,South,<10,0,Yes,Email,Procurement Officer,Online Marketplace,51000.0,Suspension,Bi-weekly,5,5,Warranty Issues,Yes,1,Net-15,Yes,27,20,53000.0,Referral,9
4e7ed827-455a-4762-b428-a656b3ee4d3b,Gonzalez-Wilkerson,East,Engine,55.0,66.56,Referral,2024-04-11,2024-05-09,Quoted,1009,Workshop,1,9.0,3660.8,28,04-2024,Workshop,17,North,11-50,0,Yes,WhatsApp,Technician,Local Distributor,39000.0,Brakes,Monthly,4,5,Quality Variance,Yes,5,Financing,No,0,11,39000.0,LinkedIn,7
b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,"Wright, Mcknight and Stephens",South,Suspension,7.0,1070.36,Referral,2024-03-16,2024-04-06,Negotiation,1018,Reseller,1,8.0,7492.5199999999995,21,03-2024,Parts Reseller,9,South,>200,0,Yes,Email,Manager,OEM,66000.0,Suspension,Weekly,5,2,Price Volatility,Maybe,2,Net-15,Yes,16,10,78000.0,Cold Call,8
be2d740a-1e9b-43bc-90c7-c006314d3441,Mayo Ltd,West,Brakes,46.0,1456.87,Trade Fair,2024-05-20,2024-06-05,Negotiation,1007,Fleet Owner,1,10.0,67016.01999999999,16,05-2024,Workshop,3,South,>200,0,Yes,In-app Portal,Owner,Online Marketplace,44000.0,Suspension,Monthly,5,5,Warranty Issues,Yes,5,Net-15,Yes,47,5,50000.0,LinkedIn,10
b0ae8f08-c31e-4bbc-b36c-b62b892e6161,Castillo-Harrington,East,Brakes,23.0,684.61,Trade Fair,2024-05-29,2024-05-30,Inquiry,1005,Reseller,1,5.0,15746.03,1,05-2024,Workshop,16,East,<10,0,Yes,In-app Portal,Technician,Local Distributor,20000.0,Filters,Ad-hoc,1,1,Warranty Issues,No,5,Financing,No,0,17,19000.0,Referral,7
bd1531c8-3764-4bda-b108-d4482f65fafa,Durham-Shaw,North,Brakes,77.0,390.71,Referral,2024-02-10,2024-02-22,Negotiation,1002,Reseller,0,,30084.67,12,02-2024,Workshop,2,South,11-50,0,Yes,WhatsApp,Technician,OEM,45000.0,Body,Weekly,3,2,Slow Delivery,Yes,3,Pre-paid,Yes,24,7,52000.0,LinkedIn,4
96ef2ad6-b97e-4703-86c8-adfe7bf47042,Nelson-Johnson,East,Suspension,32.0,1072.06,Referral,2024-03-17,2024-03-30,Negotiation,1009,Workshop,0,,34305.92,13,03-2024,Workshop,7,Central,11-50,0,No,Email,Manager,Direct Import,71000.0,Body,Ad-hoc,4,3,Price Volatility,Yes,5,Cash-on-Delivery,Undecided,14,23,79000.0,Trade Fair,10
98c7472a-864e-4a13-829c-fc0cfa02eaec,"Robinson, Huang and Osborne",North,Suspension,88.0,1234.84,Trade Fair,2024-02-29,2024-03-08,Negotiation,1019,Workshop,0,,108665.92,8,02-2024,Workshop,1,West,51-200,0,Yes,In-app Portal,Procurement Officer,OEM,39000.0,Suspension,Bi-weekly,1,4,Price Volatility,Maybe,5,Net-30,Yes,19,10,46000.0,Trade Fair,6
d52721e7-19bc-443e-bb02-bebb48729a4d,Stokes Group,South,Transmission,49.0,842.32,Referral,2024-05-05,2024-05-22,Quoted,1010,Workshop,1,14.0,41273.68,17,05-2024,Workshop,3,East,51-200,0,No,Email,Technician,Local Distributor,39000.0,Engine,Ad-hoc,3,3,Stock-outs,Maybe,1,Financing,Yes,20,21,43000.0,Cold Call,5
5c62b3a2-3a3c-463e-8bd6-cee631b1b099,"Howard, Silva and Hall",North,Filters,75.0,1452.2,Cold Call,2024-02-11,2024-03-09,Closed Won,1017,Workshop,1,14.0,108915.0,27,02-2024,Parts Reseller,14,West,<10,0,No,In-app Portal,Procurement Officer,Local Distributor,83000.0,Electrical,Monthly,4,3,Price Volatility,Yes,1,Net-30,Undecided,18,12,69000.0,Cold Call,5
b540b30e-039f-4a25-8d61-68bd2defe193,Garcia Ltd,East,Cooling,82.0,124.92,Trade Fair,2024-01-03,2024-01-24,Inquiry,1014,Workshop,1,14.0,10243.44,21,01-2024,Workshop,26,West,>200,0,Yes,WhatsApp,Manager,Local Distributor,56000.0,Electrical,Weekly,4,2,Quality Variance,No,2,Net-30,Undecided,19,10,62000.0,Trade Fair,1
0ba6eab9-4639-447b-a067-bdac88bd13d1,Adams Ltd,East,Engine,67.0,781.95,Referral,2024-06-08,2024-06-12,Quoted,1001,Workshop,1,10.0,52390.65,4,06-2024,OEM Dealer,24,West,<10,0,No,WhatsApp,Technician,Online Marketplace,149000.0,Other,Monthly,3,3,Stock-outs,Yes,3,Financing,No,0,11,129000.0,Cold Call,10
